precision(B),recall(B),F1_score(B),mAP50(B),mAP50-95(B),precision(M),recall(M),F1_score(M),mAP50(M),mAP50-95(M),fitness,preprocess,inference,loss,postprocess,Model,Dataset,Optimizer,Format
0.9862898509763662,0.9106260345795106,0.9469489108921995,0.952515505017651,0.7918828530094706,0.9862898509763662,0.9106260345795106,0.9469489108921995,0.952515505017651,0.7725070220571865,1.5984539885635218,0.3433627001941204,3.403449822217226,0.011535927653312683,0.8067169971764088,yolov8m-seg*,Deepfish,SGD,TensorRT-INT8
0.9968210137217564,0.9620253164556962,0.9791141207983245,0.9897253017930056,0.8270170527488512,0.9968210137217564,0.9620253164556962,0.9791141207983245,0.9897253017930056,0.813281867806362,1.674214088858293,0.49946911819279194,10.655878458172083,0.0009709205478429794,0.44155907444655895,yolov8m-seg*,Deepfish,AdamW,Pytorch
0.9841144107807778,0.9620253164556962,0.9729445056901105,0.9871954387076337,0.8097794072343198,0.9841144107807778,0.9620253164556962,0.9729445056901105,0.9871954387076337,0.7905499093720694,1.637735472687277,0.2950453497469425,13.97645934484899,0.007711388170719148,0.7163602989166975,yolov8m-seg*,Deepfish,AdamW,TensorRT-F32
0.9841752384388043,0.9620253164556962,0.9729742321014548,0.9875374300496251,0.8119801706671346,0.9841752384388043,0.9620253164556962,0.9729742321014548,0.9875374300496251,0.7905819045943772,1.6398133537452857,0.32461179606616497,4.960768543183804,0.008230248466134071,0.7205905374139547,yolov8m-seg*,Deepfish,AdamW,TensorRT-F16
0.972334474169535,0.8898101027536472,0.9292436785990743,0.9445152635102888,0.7122965032917989,0.972334474169535,0.8898101027536472,0.9292436785990743,0.9445152635102888,0.717765989069028,1.475959295826802,0.35632086731493473,3.416825933381915,0.008597103878855705,0.7396673150360584,yolov8m-seg*,Deepfish,AdamW,TensorRT-INT8
0.9724548688945095,0.9746835443037974,0.9735679311392154,0.9900798473878349,0.8490867912903525,0.9724548688945095,0.9746835443037974,0.9735679311392154,0.9900798473878349,0.833795267922642,1.712609822769262,0.5355330407619476,16.502105301246047,0.0019211769104003906,0.30594995245337486,yolov8l-seg*,Deepfish,SGD,Pytorch
0.9960927758173109,0.9367088607594937,0.9654885546342179,0.9860588626272538,0.8279067859154896,0.9960927758173109,0.9367088607594937,0.9654885546342179,0.9860588626272538,0.8237933306051592,1.6837418773940347,0.26324125565588474,23.178385853767395,0.007462512701749802,0.6325764674693346,yolov8l-seg*,Deepfish,SGD,TensorRT-F32
0.9952702985471347,0.9367088607594937,0.9651020333308717,0.9858918210804569,0.8286110640079458,0.9952702985471347,0.9367088607594937,0.9651020333308717,0.9858918210804569,0.8257797066084234,1.6861300577708236,0.31112973392009735,7.286509560421109,0.0076919645071029654,0.7752197124063969,yolov8l-seg*,Deepfish,SGD,TensorRT-F16
1.0,0.9102343375028725,0.9530080363781585,0.9669338009042768,0.7970654326114122,1.0,0.9102343375028725,0.9530080363781585,0.9669338009042768,0.7969703803360976,1.6280189918336143,0.3196009695529938,4.706658490002155,0.00894373282790184,0.6628898326307535,yolov8l-seg*,Deepfish,SGD,TensorRT-INT8
1.0,0.9739702432474914,0.9868135009423011,0.9889296894409939,0.8241604309312403,1.0,0.9739702432474914,0.9868135009423011,0.9889296894409939,0.8209812299268311,1.678413432660463,0.6901478059589863,16.367088297381997,0.000783311203122139,0.2798642572015524,yolov8l-seg*,Deepfish,AdamW,Pytorch
1.0,0.9743152764196592,0.9869905663562919,0.9860632986751635,0.8115506096065965,1.0,0.9743152764196592,0.9869905663562919,0.9860632986751635,0.8076698989368352,1.6545111174241214,0.30595250241458416,23.877727769315243,0.007259225472807884,0.7075043953955173,yolov8l-seg*,Deepfish,AdamW,TensorRT-F32
1.0,0.9743551786909854,0.9870110395607657,0.9859745318352059,0.8096985151502656,1.0,0.9743551786909854,0.9870110395607657,0.9859745318352059,0.8074027416764412,1.6525860375110772,0.32766631804406643,7.091107025742531,0.007238786667585373,0.6671528797596693,yolov8l-seg*,Deepfish,AdamW,TensorRT-F16
1.0,0.9086417174216656,0.9521343991675149,0.9827270460644008,0.7699229493086372,1.0,0.9088470393359824,0.9522471110646318,0.9896197674418604,0.7931439956488885,1.6039949318123994,0.3791845142841339,4.637769881635904,0.009573182091116905,0.6883921697735786,yolov8l-seg*,Deepfish,AdamW,TensorRT-INT8
0.9850596934640996,0.9493670886075949,0.9668841043310596,0.9840567817485395,0.8505361504800101,0.9869955683763496,0.9607350144101037,0.9736882605706096,0.9871652597402597,0.8294141839522983,1.7090775051379574,0.6253214832395315,27.02256810851395,0.0006909072399139404,0.3321896083652973,yolov8x-seg*,Deepfish,SGD,Pytorch
0.9869851155289403,0.9599607098146666,0.973285357760233,0.9830072660521517,0.8289300690940526,0.9715700406903425,0.9746835443037974,0.9731243020958125,0.9844768948308864,0.8158865629083503,1.6770833848904665,0.2658112123608589,37.25820097886026,0.00766439363360405,0.7415032610297203,yolov8x-seg*,Deepfish,SGD,TensorRT-F32
0.9869850618566467,0.9599567339885675,0.9732832881776975,0.9830959436075847,0.8286306571009776,0.9717328522593845,0.9746835443037974,0.9732059617140312,0.9844576858829207,0.8159388097201449,1.676867883088061,0.31497757881879807,12.332283727824688,0.008592132478952408,0.844869451597333,yolov8x-seg*,Deepfish,SGD,TensorRT-F16
0.9960646638243489,0.9113924050632911,0.9518492283454971,0.9569196347594001,0.8000125710960013,0.9960646638243489,0.9113924050632911,0.9518492283454971,0.9670667824104066,0.7909441304574617,1.6242596731150973,0.33104266971349716,7.315278023481369,0.00897178053855896,0.7619579024612904,yolov8x-seg*,Deepfish,SGD,TensorRT-INT8
0.972614803898676,0.9746835443037974,0.9736480752231763,0.9896924102386129,0.8346541673631183,0.972614803898676,0.9746835443037974,0.9736480752231763,0.9896924102386129,0.818203219207193,1.6855101299610027,0.6338592320680618,26.989089373499155,0.0005862563848495483,0.26479336619377136,yolov8x-seg*,Deepfish,AdamW,Pytorch
0.9845936848273447,0.9620253164556962,0.9731786760552448,0.9856232599194624,0.8055635811965702,0.9845936848273447,0.9620253164556962,0.9731786760552448,0.9856232599194624,0.797098679442424,1.6395206865589873,0.29456252977252007,37.04596629925072,0.008160540834069252,0.7939244620501995,yolov8x-seg*,Deepfish,AdamW,TensorRT-F32
0.9843528827486047,0.9620253164556962,0.973061036048837,0.9856288335653975,0.8081161236071767,0.9843528827486047,0.9620253164556962,0.973061036048837,0.9856288335653975,0.7994959488469082,1.643976631921756,0.3166135884821415,12.487351575866342,0.007189935073256493,0.7353311274200678,yolov8x-seg*,Deepfish,AdamW,TensorRT-F16
0.996371833341867,0.9113924050632911,0.9519894578649836,0.9861486107665591,0.7684271438039918,0.996371833341867,0.9113924050632911,0.9519894578649836,0.9861486107665591,0.7769144653298696,1.5880371703737872,0.3337010331451893,6.958114014938474,0.011110937222838402,0.6527598649263382,yolov8x-seg*,Deepfish,AdamW,TensorRT-INT8
1.0,0.9577912506354672,0.9784406282585886,0.9860315791991738,0.8644367783432049,1.0,0.9577912506354672,0.9784406282585886,0.9860315791991738,0.8290673899322719,1.7213600672877638,0.5324490182101727,14.234712712466717,0.000596560537815094,0.30168832279741764,yolov9c-seg*,Deepfish,SGD,Pytorch
0.9857998667810967,0.9620253164556962,0.9737674992230319,0.9824179842400332,0.8630917702529516,0.9857998667810967,0.9620253164556962,0.9737674992230319,0.9824179842400332,0.8155998873926723,1.7073060887290683,0.2974871154874563,18.857924956828356,0.007899370044469833,0.698403237387538,yolov9c-seg*,Deepfish,SGD,TensorRT-F32
0.9856347494723878,0.9620253164556962,0.9736869368105805,0.9825008780381778,0.8622317401846565,0.9856347494723878,0.9620253164556962,0.9736869368105805,0.9825008780381778,0.8162550079335826,1.7071382489140507,0.31519825011491776,6.108352541923523,0.0071333106607198715,0.6929029580205679,yolov9c-seg*,Deepfish,SGD,TensorRT-F16
0.7346938775510204,0.45569620253164556,0.5624999999999999,0.6467546877992323,0.45184978894046707,0.7346938775510204,0.45569620253164556,0.5624999999999999,0.6416104773514829,0.4651902404560785,0.9541725429719625,0.3792435359209776,4.348300524055958,0.013155892491340637,0.5850145239382982,yolov9c-seg*,Deepfish,SGD,TensorRT-INT8
0.9994287030720441,0.9620253164556962,0.9803703831704238,0.9930339136518912,0.8534108141371309,0.9994287030720441,0.9620253164556962,0.9803703831704238,0.9930339136518912,0.8310168217878511,1.714591655062862,0.4697216618806124,13.845757922157645,0.00069391168653965,0.2767094764858484,yolov9c-seg*,Deepfish,AdamW,Pytorch
1.0,0.9703531128495273,0.9849535157139436,0.9916293122390684,0.845957733648857,1.0,0.9703531128495273,0.9849535157139436,0.9916293122390684,0.8144721746786663,1.6927127799425845,0.30822034552693367,19.49181099049747,0.00764351710677147,0.7431158907711506,yolov9c-seg*,Deepfish,AdamW,TensorRT-F32
1.0,0.970694173613069,0.9851291860607667,0.9916940133037694,0.8483215040759582,1.0,0.970694173613069,0.9851291860607667,0.9916940133037694,0.8131931405420788,1.693701982816987,0.34233786538243294,6.169393980875611,0.007784692570567131,0.670776654034853,yolov9c-seg*,Deepfish,AdamW,TensorRT-F16
0.4411764705882353,0.189873417721519,0.26548672566371684,0.34847173713235297,0.2525506506335805,0.47058823529411764,0.20253164556962025,0.2831858407079646,0.3651245854663704,0.24932675998657547,0.5230493018180127,0.3491593021899462,4.317122912034392,0.010920582339167595,0.5411152224987745,yolov9c-seg*,Deepfish,AdamW,TensorRT-INT8
0.9871225262386075,0.9703530707478083,0.9786659675498514,0.9901745014245013,0.8632481993573423,1.0,0.9828364463359339,0.9913439387823527,0.994753086419753,0.8378285638671032,1.7294618456864264,0.6478781122714281,26.831404507160187,0.0006031449884176254,0.3032393679022789,yolov9e-seg*,Deepfish,SGD,Pytorch
0.9874930460391302,0.9994436831304181,0.993432425411475,0.9943749999999999,0.8434125178680582,0.9874930460391302,0.9994436831304181,0.993432425411475,0.9943749999999999,0.8234053333978988,1.6990110661393611,0.27947187423706055,36.92752516642213,0.007520953193306923,0.7601447887718678,yolov9e-seg*,Deepfish,SGD,TensorRT-F32
0.9874770329641892,0.9981626371351354,0.9927910830715926,0.9943749999999999,0.8432121833692973,0.9874770329641892,0.9981626371351354,0.9927910830715926,0.9943749999999999,0.825997380139107,1.7011636071575638,0.2833242453634739,12.872499970719218,0.008045071735978127,0.6526430062949657,yolov9e-seg*,Deepfish,SGD,TensorRT-F16
0.9982020486230677,0.8987341772151899,0.9458602610294212,0.9381775175644029,0.7830317338350818,0.9982020486230677,0.8987341772151899,0.9458602610294212,0.9381775175644029,0.7598320893723884,1.576212944399604,0.3619055077433586,10.229964701458812,0.010844578966498375,0.6317200809717178,yolov9e-seg*,Deepfish,SGD,TensorRT-INT8
0.9849968346943537,0.9746835443037974,0.9798130514106863,0.9919851571759128,0.8478479658642722,0.9849968346943537,0.9746835443037974,0.9798130514106863,0.9919851571759128,0.8295006036848832,1.7080107440294225,0.5805578604340553,26.65139156766236,0.0006497576832771301,0.3198822680860758,yolov9e-seg*,Deepfish,AdamW,Pytorch
0.9975029624084232,0.9620253164556962,0.97944297454357,0.9904956807897984,0.8269035742796179,0.9975029624084232,0.9620253164556962,0.97944297454357,0.9904956807897984,0.8178255088220748,1.6783553109494833,0.27021513506770134,35.73034527152777,0.007158609107136726,0.661005349829793,yolov9e-seg*,Deepfish,AdamW,TensorRT-F32
0.9975712248439521,0.9620253164556962,0.979475879898331,0.9910393772893772,0.8239367163217166,0.9975712248439521,0.9620253164556962,0.979475879898331,0.9910393772893772,0.8146963684381825,1.6729776517417847,0.2984827980399132,13.054183365777135,0.007218712940812111,0.673246968537569,yolov9e-seg*,Deepfish,AdamW,TensorRT-F16
0.9860929299984297,0.8975576981262281,0.9397446502795582,0.9440502061559682,0.7509653773622916,1.0,0.9102159259743293,0.9529979449941633,0.953851682516849,0.7572044895204701,1.5471430690617676,0.3573343027383089,10.252517454326153,0.01033439114689827,0.601242421194911,yolov9e-seg*,Deepfish,AdamW,TensorRT-INT8
0.9594376955105902,0.9493670886075949,0.9543758264500166,0.9738011811179129,0.7763721785089871,0.9594376955105902,0.9493670886075949,0.9543758264500166,0.9738011811179129,0.7356201553693485,1.5555533367140846,0.7138478327542543,2.077083982527256,0.0007618814706802368,0.5969358459115028,yolo11n-seg*,Deepfish,SGD,Pytorch
0.9471999464733103,0.9620253164556962,0.9545550710499774,0.9757094702863421,0.7581367160640896,0.9471999464733103,0.9620253164556962,0.9545550710499774,0.9768415480654787,0.7315542840388793,1.5359770019278542,0.3272590171545744,3.015339680016041,0.012145768851041794,0.8810064513236284,yolo11n-seg*,Deepfish,SGD,TensorRT-F32
0.9478981029365648,0.9620253164556962,0.9549094620091845,0.9755519889333448,0.7551918326911048,0.9478981029365648,0.9620253164556962,0.9549094620091845,0.9765302205586353,0.7316452956975094,1.5333616364989509,0.3275180608034134,1.5695009678602219,0.009208912029862404,0.7821186948567629,yolo11n-seg*,Deepfish,SGD,TensorRT-F16
0.8959630115731818,0.6541217642635845,0.7561765846371756,0.7581048001460721,0.506664820087049,0.8959630115731818,0.6541217642635845,0.7561765846371756,0.7558306061946556,0.516491394723203,1.0722341339632997,0.32638256810605526,1.4566300474107265,0.008928602561354637,0.9160867165774107,yolo11n-seg*,Deepfish,SGD,TensorRT-INT8
0.9352277172077573,0.9620253164556962,0.9484372665544282,0.977590995124584,0.7792092827684851,0.9352277172077573,0.9620253164556962,0.9484372665544282,0.977590995124584,0.7458143852692676,1.5680395002588943,0.8344482164829969,2.246797502040863,0.011686380952596664,0.7196582984179258,yolo11n-seg*,Deepfish,AdamW,Pytorch
0.9711442850119317,0.9367088607594937,0.9536158051397586,0.9811911962176315,0.7916167250367004,0.9711442850119317,0.9367088607594937,0.9536158051397586,0.9811911962176315,0.7426357954051015,1.577065507641148,0.3835850991308689,3.074906127527356,0.009706834331154823,0.9721058402210474,yolo11n-seg*,Deepfish,AdamW,TensorRT-F32
0.9737439430421887,0.9389212321701773,0.9560155898356921,0.9809948332448332,0.7870425842242417,0.9737439430421887,0.9389212321701773,0.9560155898356921,0.9809948332448332,0.7447748257946121,1.574834635665935,0.3488502036780119,1.565228333696723,0.013594260439276695,0.8224987722933292,yolo11n-seg*,Deepfish,AdamW,TensorRT-F16
0.9601094975213325,0.609362143540492,0.7455431065289793,0.7804991864853655,0.5396312787703386,0.9601094975213325,0.609362143540492,0.7455431065289793,0.7804991864853655,0.5251023647324979,1.114360116449626,0.37417876720428467,1.5090332999825478,0.011045917868614197,0.8413202706724405,yolo11n-seg*,Deepfish,AdamW,TensorRT-INT8
0.9992322069041047,0.9367088607594937,0.9669609037148461,0.9547093023255814,0.8126803505449415,0.9992322069041047,0.9367088607594937,0.9669609037148461,0.9605894869084405,0.782555248937422,1.6272419184575293,0.8241851143538952,4.442479126155376,0.0032894033938646317,0.6490168906748295,yolo11s-seg*,Deepfish,SGD,Pytorch
0.9977379086717747,0.9240506329113924,0.9594815725442225,0.9469625165634341,0.8126334142503134,0.9977379086717747,0.9240506329113924,0.9594815725442225,0.9592993075012409,0.7740197180660288,1.6186140014911756,0.31115867011249065,5.9220975041389465,0.008024396374821663,0.6739985980093479,yolo11s-seg*,Deepfish,SGD,TensorRT-F32
0.997748202014035,0.9240506329113924,0.9594863320780904,0.9467598334833484,0.8125281641167088,0.997748202014035,0.9240506329113924,0.9594863320780904,0.9589641654188948,0.7735012845933575,1.6179989037292841,0.32966308668255806,2.4938805885612965,0.009022857993841171,0.7696582078933716,yolo11s-seg*,Deepfish,SGD,TensorRT-F16
0.9973683710308376,0.8227848101265823,0.9017038283151987,0.9369761468248835,0.7620299665143979,0.9973683710308376,0.8227848101265823,0.9017038283151987,0.9456812744995677,0.7441329875709958,1.5438124008092995,0.32925107702612877,1.7267595250159502,0.013372454792261124,0.68975337035954,yolo11s-seg*,Deepfish,SGD,TensorRT-INT8
0.9998177874358987,0.9367088607594937,0.9672350044951854,0.9731205640434606,0.7719043165374673,0.9998177874358987,0.9367088607594937,0.9672350044951854,0.9731205640434606,0.7738661514680072,1.5858175340136191,0.810288155451417,4.2870493065565825,0.0011616051197052002,0.5844474621117115,yolo11s-seg*,Deepfish,AdamW,Pytorch
0.9828041696259636,0.9240506329113924,0.952522251576138,0.9422046239233739,0.7567045704319268,0.9962672404427576,0.9367088607594937,0.9655705015977288,0.9579933133533134,0.7562834757778456,1.551709035316464,0.3074907250702381,5.919405588880181,0.0074750278145074844,0.6497504338622093,yolo11s-seg*,Deepfish,AdamW,TensorRT-F32
0.9827116230661549,0.9240506329113924,0.9524787837780182,0.9423442474047313,0.7571324730535023,0.9961734261218556,0.9367088607594937,0.9655264383503197,0.9580687720881269,0.7560496235349767,1.551905188878917,0.3400377333164215,2.49333206564188,0.012477230280637741,0.7017596270889044,yolo11s-seg*,Deepfish,AdamW,TensorRT-F16
0.9712671402746266,0.8607594936708861,0.9126804123818452,0.9175641936292193,0.6732180314998114,0.9855504805727829,0.8734177215189873,0.9261021831521664,0.9378122566580516,0.711690153825679,1.4319550118216684,0.3191429730504751,1.9176889453083277,0.00853363610804081,0.7528497073799372,yolo11s-seg*,Deepfish,AdamW,TensorRT-INT8
0.998513925905559,0.9493670886075949,0.9733204972050399,0.9800729919678715,0.8555764889326781,0.998513925905559,0.9493670886075949,0.9733204972050399,0.9800729919678715,0.8339732419643944,1.7166093562009397,0.7397124692797661,10.981267536059022,0.000833217054605484,0.33130205422639847,yolo11m-seg*,Deepfish,SGD,Pytorch
1.0,0.944866899558625,0.9716519930212771,0.9768223028314986,0.8277671390341051,1.0,0.944866899558625,0.9716519930212771,0.9768223028314986,0.8065390635687179,1.6662400429088406,0.299833707511425,14.781001087278128,0.007541922852396965,0.6752348337322474,yolo11m-seg*,Deepfish,SGD,TensorRT-F32
1.0,0.945862637943886,0.972178220085813,0.9786308013851199,0.8273919253442139,1.0,0.945862637943886,0.972178220085813,0.9786308013851199,0.8046237437300985,1.664540262443905,0.3646067585796118,5.147032653912902,0.009556885808706284,0.7495474386960268,yolo11m-seg*,Deepfish,SGD,TensorRT-F16
0.896360493320309,0.7215189873417721,0.7994923270415375,0.8107815104953804,0.6089625200825368,0.896360493320309,0.7215189873417721,0.7994923270415375,0.8108342531114141,0.618943905992092,1.2672773598278455,0.3335981536656618,3.7173694409430027,0.01015012338757515,0.8013762440532446,yolo11m-seg*,Deepfish,SGD,TensorRT-INT8
0.9976779878594747,0.9620253164556962,0.9795273395497975,0.9817849225387306,0.8121054676044288,0.9976779878594747,0.9620253164556962,0.9795273395497975,0.9817849225387306,0.8086576052957681,1.6550437501179234,0.58331891708076,10.890606921166182,0.0009242929518222809,0.35658914409577847,yolo11m-seg*,Deepfish,AdamW,Pytorch
0.9850925773403408,0.9620253164556962,0.9734223094282444,0.9768750320799889,0.7909107774683336,0.9850925773403408,0.9620253164556962,0.9734223094282444,0.9768750320799889,0.7871834006107242,1.61565976668715,0.31836817786097527,15.182580897584558,0.010665029287338257,0.7760256715118885,yolo11m-seg*,Deepfish,AdamW,TensorRT-F32
0.9851867053832402,0.9620253164556962,0.9734682627104811,0.976902388595397,0.7901494194076565,0.9851867053832402,0.9620253164556962,0.9734682627104811,0.976902388595397,0.7906356403062349,1.6180870314615818,0.34245671704411507,5.05998220667243,0.007945338264107704,0.6920575499534607,yolo11m-seg*,Deepfish,AdamW,TensorRT-F16
0.7168301523272298,0.5063291139240507,0.5934664207290979,0.6286319090709601,0.41497640610609626,0.7106717541603853,0.5063291139240507,0.5913451814397773,0.6377758851543058,0.41100317310835377,0.8700224007155317,0.4437329340726137,3.5301507096737623,0.009535018354654312,0.7879438791424036,yolo11m-seg*,Deepfish,AdamW,TensorRT-INT8
0.9942794866024319,0.9620253164556962,0.9778865095550147,0.980623798368905,0.860572012993298,0.9942794866024319,0.9620253164556962,0.9778865095550147,0.9818247787610619,0.8301063389209977,1.717855374435863,0.4474798869341612,13.226999647915363,0.000595511868596077,0.2692615371197462,yolo11l-seg*,Deepfish,SGD,Pytorch
1.0,0.9475431487387687,0.9730651147343244,0.9726277619823634,0.8425261236528936,1.0,0.9475431487387687,0.9730651147343244,0.9780479631579994,0.811307284060744,1.6835176394563103,0.30307750031352043,18.061963079497218,0.007865218445658684,0.6536660715937614,yolo11l-seg*,Deepfish,SGD,TensorRT-F32
1.0,0.9475842597294802,0.9730867920046755,0.9723189701656492,0.8415182296580795,1.0,0.9475842597294802,0.9730867920046755,0.9777506518326738,0.8127011737505676,1.6838044252676148,0.3075524363666773,6.164671469479799,0.008121130988001823,0.6694490369409323,yolo11l-seg*,Deepfish,SGD,TensorRT-F16
0.9703466039770227,0.828475491894399,0.8938164389719462,0.8926059330615662,0.7049343190408568,0.9703466039770227,0.828475491894399,0.8938164389719462,0.9044351605204353,0.6954441915119907,1.440044768855763,0.31600344739854336,4.229080501943827,0.009888868778944016,0.7229538876563311,yolo11l-seg*,Deepfish,SGD,TensorRT-INT8
0.9869940968028812,0.9606260062083612,0.9736315577119585,0.9835122205114472,0.8235238867016674,0.9869940968028812,0.9606260062083612,0.9736315577119585,0.9835122205114472,0.8066279477337834,1.6638390950941953,0.48011209815740585,13.34383763000369,0.0006018485873937607,0.26101068034768105,yolo11l-seg*,Deepfish,AdamW,Pytorch
0.9913888726703383,0.9620253164556962,0.9764863993212273,0.9691123287671234,0.7878338579348371,0.9913888726703383,0.9620253164556962,0.9764863993212273,0.977183652296535,0.7777051101075945,1.6036146693445543,0.30415151454508305,18.004185672849417,0.00830993615090847,0.7380583304911852,yolo11l-seg*,Deepfish,AdamW,TensorRT-F32
